,symbol,open,high,low,close,volume
2021-05-21,BINANCE:XLMDOWNUSDT,0.000511,0.000695,0.000502,0.000611,938526.0764
2021-05-22,BINANCE:XLMDOWNUSDT,0.000612,0.001214,0.00054,0.000558,1595160.4366
2021-05-23,BINANCE:XLMDOWNUSDT,0.000561,0.000579,0.000296,0.000311,3419255.0327
2021-05-24,BINANCE:XLMDOWNUSDT,0.000311,0.000378,0.000269,0.000333,2335166.1148
2021-05-25,BINANCE:XLMDOWNUSDT,0.000332,0.000349,0.000248,0.00028,1278611.8896
2021-05-26,BINANCE:XLMDOWNUSDT,0.000282,0.000324,0.000277,0.000312,808308.7911
2021-05-27,BINANCE:XLMDOWNUSDT,0.000314,0.000404,0.000305,0.000345,1223571.7195
2021-05-28,BINANCE:XLMDOWNUSDT,0.000343,0.000446,0.000326,0.000379,1100490.5658
2021-05-29,BINANCE:XLMDOWNUSDT,0.00038,0.000439,0.000293,0.000338,1245076.0069
2021-05-30,BINANCE:XLMDOWNUSDT,0.000344,0.000354,0.000275,0.00029,1215803.4068
2021-05-31,BINANCE:XLMDOWNUSDT,0.00029,0.000321,0.00021,0.000248,4335937.4648
2021-06-01,BINANCE:XLMDOWNUSDT,0.000247,0.000261,0.000227,0.000246,1108111.7457
2021-06-02,BINANCE:XLMDOWNUSDT,0.000245,0.000253,0.000229,0.00024,591117.5715
2021-06-03,BINANCE:XLMDOWNUSDT,0.000238,0.000305,0.000238,0.000279,944013.812
2021-06-04,BINANCE:XLMDOWNUSDT,0.000277,0.000318,0.000238,0.000294,935789.9247
2021-06-05,BINANCE:XLMDOWNUSDT,0.000297,0.000302,0.000269,0.000286,328422.7353
2021-06-06,BINANCE:XLMDOWNUSDT,0.000283,0.000364,0.000262,0.000356,779548.7525
2021-06-07,BINANCE:XLMDOWNUSDT,0.000358,0.000447,0.00031,0.00033,1316091.2686
2021-06-08,BINANCE:XLMDOWNUSDT,0.000332,0.000405,0.000292,0.000292,1040024.6334
